Herb_Name,Concentration,pH,TDS_ppm,ORP_mV,Temperature_C,Color_R,Color_G,Color_B,Potency
Ashwagandha,0.5,6.335,118.91,54.53,23.69,181,227,149,Low
Ashwagandha,0.5,6.023,140.06,33.87,23.14,187,223,183,Low
Ashwagandha,0.5,6.234,118.2,106.38,25.27,231,160,178,Low
Ashwagandha,0.5,6.826,80.0,82.54,25.13,236,208,211,Low
Ashwagandha,0.5,6.876,88.53,70.75,23.45,255,234,203,Low
Ashwagandha,0.5,6.92,176.8,46.22,25.37,172,192,176,Low
Ashwagandha,0.5,6.66,66.85,72.63,23.72,207,198,180,Low
Ashwagandha,0.5,5.874,92.92,57.09,24.62,255,198,224,Low
Ashwagandha,0.5,6.521,151.62,117.47,28.06,254,180,255,Low
Ashwagandha,0.5,6.894,125.2,56.55,24.57,166,208,184,Low
Ashwagandha,0.5,6.169,120.06,92.28,25.98,255,190,182,Low
Ashwagandha,0.5,6.768,203.98,90.57,25.92,202,255,155,Low
Ashwagandha,0.5,5.819,125.87,72.85,25.48,255,249,185,Low
Ashwagandha,0.5,6.988,136.23,53.85,25.34,255,198,170,Low
Ashwagandha,0.5,5.858,83.28,53.15,24.85,225,222,199,Low
Ashwagandha,0.5,6.108,133.96,79.63,24.83,162,178,142,Low
Ashwagandha,0.5,6.487,162.89,144.9,26.36,246,232,213,Low
Ashwagandha,0.5,6.268,155.95,49.71,25.08,234,181,182,Low
Ashwagandha,0.5,6.336,164.1,9.82,24.74,196,135,231,Low
Ashwagandha,0.5,6.742,151.45,56.8,24.09,218,255,216,Low
Ashwagandha,0.5,6.216,131.52,82.14,25.37,228,203,250,Low
Ashwagandha,0.5,7.245,179.59,70.63,25.79,234,229,195,Low
Ashwagandha,0.5,5.958,81.82,59.16,25.01,127,239,189,Low
Ashwagandha,0.5,6.051,129.31,104.08,25.13,255,215,170,Low
Ashwagandha,0.5,6.498,125.02,49.91,26.62,194,247,140,Low
Ashwagandha,0.5,6.501,99.51,53.91,25.2,169,236,166,Low
Ashwagandha,0.5,6.259,130.0,44.92,25.05,255,193,237,Low
Ashwagandha,0.5,6.282,102.75,82.4,25.28,242,253,182,Low
Ashwagandha,0.5,5.874,117.22,65.1,24.56,215,190,146,Low
Ashwagandha,0.5,6.619,133.07,70.24,25.31,240,193,194,Low
Ashwagandha,0.5,6.69,153.96,66.95,25.9,203,255,201,Low
Ashwagandha,0.5,6.751,117.96,74.29,22.87,249,185,155,Low
Ashwagandha,0.5,6.267,101.24,103.93,24.07,197,218,150,Low
Ashwagandha,1.0,5.652,283.06,128.2,25.07,236,152,152,Medium
Ashwagandha,1.0,5.976,210.23,111.39,25.52,248,203,215,Medium
Ashwagandha,1.0,6.032,319.24,218.76,26.56,251,202,129,Medium
Ashwagandha,1.0,6.175,300.67,245.42,25.72,255,216,172,Medium
Ashwagandha,1.0,6.196,244.9,201.69,23.76,255,219,79,Medium
Ashwagandha,1.0,6.709,329.65,152.22,25.5,190,150,162,Medium
Ashwagandha,1.0,6.78,164.22,241.67,25.87,219,176,148,Medium
Ashwagandha,1.0,6.716,284.49,78.72,23.82,255,213,124,Medium
Ashwagandha,1.0,7.136,386.63,100.53,25.34,229,219,110,Medium
Ashwagandha,1.0,6.395,248.76,196.51,23.57,233,212,104,Medium
Ashwagandha,1.0,6.228,287.37,160.39,26.08,238,197,139,Medium
Ashwagandha,1.0,6.102,251.6,124.69,25.12,255,133,160,Medium
Ashwagandha,1.0,5.823,379.51,62.93,23.61,203,163,149,Medium
Ashwagandha,1.0,6.081,252.24,168.21,25.4,223,202,166,Medium
Ashwagandha,1.0,6.119,97.29,95.15,26.0,238,255,166,Medium
Ashwagandha,1.0,6.09,286.1,196.94,25.68,214,242,155,Medium
Ashwagandha,1.0,7.1,349.65,237.55,23.1,232,153,156,Medium
Ashwagandha,1.0,6.405,302.83,57.04,24.97,226,158,130,Medium
Ashwagandha,1.0,6.683,146.13,167.28,25.61,176,251,172,Medium
Ashwagandha,1.0,6.618,274.77,129.95,29.06,189,236,173,Medium
Ashwagandha,1.0,6.693,151.65,183.75,23.39,219,223,158,Medium
Ashwagandha,1.0,6.884,259.96,31.08,26.22,184,164,162,Medium
Ashwagandha,1.0,6.18,238.52,123.65,27.85,169,160,164,Medium
Ashwagandha,1.0,6.629,225.07,177.27,25.62,235,239,190,Medium
Ashwagandha,1.0,6.273,154.53,178.91,23.48,255,173,167,Medium
Ashwagandha,1.0,6.54,190.41,147.12,26.8,196,152,160,Medium
Ashwagandha,1.0,6.439,298.26,127.01,26.16,174,173,185,Medium
Ashwagandha,1.0,5.935,305.92,126.81,24.45,225,190,174,Medium
Ashwagandha,1.0,7.589,171.44,98.86,25.17,255,139,179,Medium
Ashwagandha,1.0,6.796,307.15,111.24,23.99,218,195,115,Medium
Ashwagandha,1.0,6.3,196.6,142.13,24.69,248,228,187,Medium
Ashwagandha,1.0,6.606,304.99,167.33,25.0,211,234,163,Medium
Ashwagandha,1.0,6.611,311.71,138.48,25.76,254,200,225,Medium
Ashwagandha,1.0,6.568,260.61,165.71,23.44,255,255,150,Medium
Ashwagandha,1.0,6.53,220.58,154.03,27.26,206,199,179,Medium
Ashwagandha,1.0,6.378,142.27,226.97,25.15,224,144,153,Medium
Ashwagandha,1.0,6.551,252.9,151.74,26.8,210,191,114,Medium
Ashwagandha,1.0,6.279,314.19,181.55,23.58,199,174,168,Medium
Ashwagandha,1.0,6.704,270.45,129.38,23.55,232,228,154,Medium
Ashwagandha,1.0,6.382,221.09,68.54,23.14,220,208,137,Medium
Ashwagandha,1.0,6.738,314.86,58.31,24.63,182,255,161,Medium
Ashwagandha,1.0,7.141,249.99,145.26,24.5,234,198,163,Medium
Ashwagandha,1.0,6.263,253.51,164.19,25.27,219,185,189,Medium
Ashwagandha,1.0,6.874,213.96,156.04,25.15,219,237,135,Medium
Ashwagandha,1.0,6.846,341.51,196.36,25.44,192,221,118,Medium
Ashwagandha,1.0,7.056,282.1,154.13,25.42,241,214,133,Medium
Ashwagandha,1.0,6.731,273.42,155.17,24.15,246,181,101,Medium
Ashwagandha,1.0,6.524,396.11,137.4,24.82,183,194,129,Medium
Ashwagandha,1.0,6.073,136.09,88.34,24.67,194,226,140,Medium
Ashwagandha,1.0,6.472,330.45,177.91,25.74,171,209,140,Medium
Ashwagandha,1.0,6.277,243.48,87.29,24.63,219,212,139,Medium
Ashwagandha,1.0,6.773,298.44,162.27,25.83,217,216,142,Medium
Ashwagandha,1.0,6.655,228.54,58.8,25.87,200,205,174,Medium
Ashwagandha,1.0,6.484,205.68,108.22,25.83,207,213,116,Medium
Ashwagandha,1.0,5.891,195.14,169.49,24.73,191,204,170,Medium
Ashwagandha,1.0,5.893,204.04,130.78,25.69,255,208,184,Medium
Ashwagandha,1.0,6.467,145.93,98.47,25.03,236,206,160,Medium
Ashwagandha,1.0,6.709,334.73,83.32,25.64,255,255,119,Medium
Ashwagandha,1.0,6.964,195.06,144.32,25.61,255,229,158,Medium
Ashwagandha,1.0,5.625,259.41,117.59,24.85,205,228,163,Medium
Ashwagandha,1.0,5.872,215.4,152.59,25.05,223,236,192,Medium
Ashwagandha,1.0,6.72,267.07,194.41,24.91,216,255,161,Medium
Ashwagandha,1.0,7.334,206.28,134.56,25.07,255,219,117,Medium
Ashwagandha,1.0,7.789,359.46,126.39,24.17,200,182,137,Medium
Ashwagandha,1.0,6.54,356.93,160.46,26.64,204,147,164,Medium
Ashwagandha,1.0,6.062,240.95,178.95,25.15,214,176,108,Medium
Ashwagandha,1.0,5.974,174.41,142.53,25.1,151,213,157,Medium
Ashwagandha,1.0,6.466,284.34,99.82,25.86,253,154,121,Medium
Ashwagandha,1.0,6.035,235.82,123.5,25.01,201,163,145,Medium
Ashwagandha,1.0,6.555,249.2,167.65,25.28,227,213,188,Medium
Ashwagandha,1.0,6.138,256.84,86.79,26.38,154,218,123,Medium
Ashwagandha,1.0,5.799,292.7,157.49,23.65,209,219,155,Medium
Ashwagandha,1.0,6.49,262.11,103.62,26.74,255,161,158,Medium
Ashwagandha,1.0,6.758,237.44,110.36,25.44,208,193,159,Medium
Ashwagandha,1.0,6.314,207.61,169.84,25.5,227,167,202,Medium
Ashwagandha,1.0,6.849,231.16,150.76,23.98,204,208,136,Medium
Ashwagandha,1.0,5.994,244.92,94.29,25.55,191,163,152,Medium
Ashwagandha,1.0,7.04,327.94,163.05,26.52,191,203,180,Medium
Ashwagandha,1.0,5.82,233.9,183.55,25.62,255,201,168,Medium
Ashwagandha,1.0,6.292,174.83,171.57,25.02,236,216,140,Medium
Ashwagandha,1.0,7.43,75.95,171.59,25.0,227,203,154,Medium
Ashwagandha,1.0,6.427,313.31,84.65,24.87,227,177,130,Medium
Ashwagandha,1.0,6.033,264.41,135.4,21.65,255,132,216,Medium
Ashwagandha,1.0,6.057,329.32,178.49,22.06,204,187,169,Medium
Ashwagandha,1.0,6.833,314.02,171.27,25.32,185,188,161,Medium
Ashwagandha,1.0,6.215,240.83,200.24,25.3,208,231,125,Medium
Ashwagandha,1.0,6.045,302.59,157.84,25.37,206,138,138,Medium
Ashwagandha,1.0,6.77,277.71,105.88,20.99,180,199,130,Medium
Ashwagandha,1.0,7.021,283.45,154.64,25.12,226,221,162,Medium
Ashwagandha,1.0,6.529,138.8,39.23,27.81,226,221,133,Medium
Ashwagandha,1.0,6.711,185.04,222.51,25.62,231,200,208,Medium
Ashwagandha,1.0,7.268,108.74,142.2,24.31,255,215,132,Medium
Ashwagandha,1.0,6.665,154.74,175.0,26.68,247,228,141,Medium
Ashwagandha,1.0,6.317,177.45,194.7,24.57,196,170,152,Medium
Ashwagandha,1.0,6.832,286.32,112.98,23.98,199,224,132,Medium
Ashwagandha,1.0,6.189,192.94,103.32,25.1,231,192,139,Medium
Ashwagandha,1.0,7.304,136.44,59.94,24.24,222,214,173,Medium
Ashwagandha,1.0,6.723,177.82,92.47,24.29,226,255,136,Medium
Ashwagandha,1.0,6.885,174.64,57.16,26.27,200,163,149,Medium
Ashwagandha,1.0,6.839,141.67,179.31,24.18,242,238,130,Medium
Ashwagandha,1.0,6.24,237.6,138.82,25.25,196,224,202,Medium
Ashwagandha,1.0,6.61,219.8,177.38,26.42,207,247,152,Medium
Ashwagandha,1.0,6.22,186.67,74.85,26.1,165,240,153,Medium
Ashwagandha,1.0,6.756,323.12,131.16,26.39,187,244,144,Medium
Ashwagandha,1.0,7.296,99.4,128.04,26.14,218,181,169,Medium
Ashwagandha,1.0,6.109,250.46,108.44,24.27,219,187,147,Medium
Ashwagandha,1.0,7.463,234.1,204.75,23.61,255,168,164,Medium
Ashwagandha,1.0,6.31,292.6,175.04,23.23,224,225,149,Medium
Ashwagandha,1.0,5.921,186.74,187.64,23.75,211,136,149,Medium
Ashwagandha,1.0,6.424,228.67,144.17,25.31,251,168,160,Medium
Ashwagandha,1.0,6.99,262.48,121.31,22.91,217,187,125,Medium
Ashwagandha,1.0,6.435,241.11,103.25,24.43,242,197,123,Medium
Ashwagandha,1.0,6.557,209.7,67.64,24.98,237,241,168,Medium
Ashwagandha,1.0,7.044,225.79,170.92,25.42,214,229,171,Medium
Ashwagandha,1.0,6.565,231.08,129.34,24.76,254,142,190,Medium
Ashwagandha,1.0,6.41,235.04,165.47,24.93,255,180,135,Medium
Ashwagandha,1.0,6.198,291.97,108.76,25.68,159,207,137,Medium
Ashwagandha,1.0,6.6,111.1,128.45,24.55,200,181,170,Medium
Ashwagandha,1.0,6.854,341.19,146.64,23.54,255,201,186,Medium
Ashwagandha,1.0,6.713,219.49,102.03,23.58,222,255,111,Medium
Ashwagandha,1.0,6.588,357.75,199.95,24.68,220,187,174,Medium
Ashwagandha,1.0,6.048,306.61,167.83,25.95,193,191,177,Medium
Ashwagandha,1.0,6.401,368.68,154.77,28.37,190,181,163,Medium
Ashwagandha,1.0,6.016,295.83,197.05,25.21,213,252,184,Medium
Ashwagandha,1.0,6.503,220.88,131.32,25.18,172,199,109,Medium
Ashwagandha,1.0,6.767,370.73,138.31,26.44,194,243,164,Medium
Ashwagandha,1.0,6.299,219.85,211.29,25.96,242,134,182,Medium
Ashwagandha,1.0,5.492,294.18,107.29,25.3,255,217,168,Medium
Ashwagandha,1.0,6.035,277.38,123.59,23.3,183,255,178,Medium
Ashwagandha,1.0,6.699,255.94,148.09,25.08,255,242,147,Medium
Ashwagandha,1.0,6.789,266.08,187.67,23.31,158,211,195,Medium
Ashwagandha,1.0,7.365,221.74,132.46,25.85,239,144,150,Medium
Ashwagandha,1.0,6.249,278.76,118.32,24.32,213,164,185,Medium
Ashwagandha,1.0,6.805,356.59,282.14,25.85,189,187,159,Medium
Ashwagandha,1.0,6.784,266.09,126.49,24.19,255,129,175,Medium
Ashwagandha,1.0,6.625,183.6,194.76,25.33,208,193,134,Medium
Ashwagandha,1.0,6.539,220.52,175.72,23.71,172,245,150,Medium
Ashwagandha,1.0,7.107,221.14,178.72,23.16,240,219,155,Medium
Ashwagandha,1.0,6.787,228.23,155.08,25.65,255,241,137,Medium
Ashwagandha,1.0,6.782,325.94,106.58,23.58,178,167,185,Medium
Ashwagandha,1.0,6.538,173.59,50.56,24.95,170,208,186,Medium
Ashwagandha,1.0,6.076,342.12,128.61,23.63,239,224,160,Medium
Ashwagandha,1.0,6.139,214.04,148.39,24.99,255,242,146,Medium
Ashwagandha,1.0,6.369,254.36,162.63,26.86,226,172,158,Medium
Ashwagandha,1.0,6.622,245.99,219.86,25.82,176,168,73,Medium
Ashwagandha,1.0,6.06,252.56,134.85,23.2,252,255,137,Medium
Ashwagandha,1.0,6.396,122.84,173.5,24.86,171,218,156,Medium
Ashwagandha,1.0,5.535,257.8,125.43,24.6,249,209,152,Medium
Ashwagandha,1.0,6.651,233.49,150.94,25.35,225,123,183,Medium
Ashwagandha,1.0,6.334,206.13,210.73,24.23,213,212,130,Medium
Ashwagandha,1.0,6.894,327.68,136.16,26.53,255,255,180,Medium
Ashwagandha,1.0,6.809,276.15,176.29,24.05,255,222,147,Medium
Ashwagandha,1.0,6.31,323.0,96.24,25.12,172,255,103,Medium
Ashwagandha,1.0,6.423,165.69,174.09,24.76,200,138,180,Medium
Ashwagandha,1.0,6.057,277.82,132.2,23.87,207,180,125,Medium
Ashwagandha,1.0,5.737,287.72,65.55,22.56,186,152,135,Medium
Ashwagandha,1.0,6.837,252.87,129.83,24.9,250,196,181,Medium
Ashwagandha,1.0,6.59,173.71,156.73,22.88,220,247,133,Medium
Ashwagandha,1.0,6.359,173.51,77.17,24.8,205,239,165,Medium
Ashwagandha,1.0,6.441,353.67,176.38,26.45,238,218,190,Medium
Ashwagandha,1.0,6.757,221.53,180.08,23.67,183,151,132,Medium
Ashwagandha,1.0,6.388,254.25,186.33,24.97,245,156,138,Medium
Ashwagandha,1.0,6.536,307.16,96.91,23.32,255,159,130,Medium
Ashwagandha,1.0,6.59,281.12,99.34,27.09,220,144,164,Medium
Ashwagandha,1.0,6.585,309.1,32.93,26.07,231,218,173,Medium
Ashwagandha,1.0,6.664,323.93,102.11,24.62,176,207,134,Medium
Ashwagandha,1.0,6.303,298.75,231.47,26.51,245,255,114,Medium
Ashwagandha,1.0,6.306,184.44,177.03,24.18,255,163,136,Medium
Ashwagandha,1.0,6.313,263.6,189.75,23.73,220,162,162,Medium
Ashwagandha,1.0,6.618,197.76,190.79,22.17,216,255,205,Medium
Ashwagandha,1.0,6.801,320.42,62.33,22.71,255,163,132,Medium
Ashwagandha,1.0,6.531,267.96,159.28,25.49,183,203,131,Medium
Ashwagandha,1.0,6.98,222.46,120.91,27.97,209,212,124,Medium
Ashwagandha,1.0,6.229,227.6,174.8,25.97,205,235,170,Medium
Ashwagandha,1.0,6.431,308.77,122.88,24.45,186,216,142,Medium
Ashwagandha,1.0,6.565,202.11,45.91,24.5,235,255,147,Medium
Ashwagandha,1.0,6.79,159.54,216.47,23.98,217,228,173,Medium
Ashwagandha,1.0,6.032,317.83,102.43,25.62,203,189,138,Medium
Ashwagandha,1.0,6.546,214.83,175.06,23.22,232,188,165,Medium
Ashwagandha,1.0,6.116,190.13,123.25,23.41,245,215,167,Medium
Ashwagandha,1.0,6.421,246.29,155.47,25.21,157,130,155,Medium
Ashwagandha,1.0,6.242,286.48,200.65,24.21,203,244,167,Medium
Ashwagandha,1.0,6.614,213.02,109.87,23.33,255,254,159,Medium
Ashwagandha,1.0,6.439,261.6,208.64,23.68,244,205,169,Medium
Ashwagandha,1.0,6.562,144.75,100.18,24.69,247,201,124,Medium
Ashwagandha,1.0,6.846,282.33,138.28,23.43,244,175,200,Medium
Ashwagandha,1.0,6.823,347.15,179.25,25.39,152,249,130,Medium
Ashwagandha,1.0,6.768,235.22,141.17,23.04,236,224,143,Medium
Ashwagandha,1.0,6.481,191.6,107.26,26.34,207,238,161,Medium
Ashwagandha,1.0,6.343,360.18,185.37,25.15,208,248,151,Medium
Ashwagandha,1.0,6.926,267.19,192.02,23.79,255,191,162,Medium
Ashwagandha,1.0,6.429,154.43,134.03,26.31,248,218,150,Medium
Ashwagandha,1.0,6.269,305.71,105.82,26.46,246,194,173,Medium
Ashwagandha,1.0,6.395,243.94,166.67,24.8,206,200,111,Medium
Ashwagandha,1.0,6.736,251.81,136.63,26.24,215,193,119,Medium
Ashwagandha,1.0,6.344,250.67,147.89,26.83,255,182,148,Medium
Ashwagandha,1.0,5.711,305.15,256.28,25.2,209,159,130,Medium
Ashwagandha,1.0,6.223,354.26,127.98,24.05,252,184,166,Medium
Ashwagandha,1.0,6.234,248.51,153.67,25.49,255,223,176,Medium
Ashwagandha,1.0,6.801,193.55,131.73,24.72,231,226,178,Medium
Ashwagandha,1.5,6.526,345.05,213.76,24.09,201,178,78,High
Ashwagandha,1.5,6.608,456.16,256.63,25.2,168,126,120,High
Ashwagandha,1.5,6.451,487.27,313.06,23.33,237,147,94,High
Ashwagandha,1.5,6.814,254.35,264.97,24.49,213,145,142,High
Ashwagandha,1.5,6.419,300.92,255.37,24.89,233,239,121,High
Ashwagandha,1.5,5.576,400.71,195.08,25.33,164,239,110,High
Ashwagandha,1.5,7.243,380.73,205.43,24.0,253,190,109,High
Ashwagandha,1.5,5.596,488.43,224.4,26.3,207,203,108,High
Ashwagandha,1.5,6.586,404.17,197.66,25.48,226,180,131,High
Ashwagandha,1.5,6.09,227.29,198.89,23.55,234,175,101,High
Ashwagandha,1.5,6.985,357.1,20.58,25.46,217,238,139,High
Ashwagandha,1.5,6.713,271.87,298.55,24.38,168,130,102,High
Ashwagandha,1.5,6.185,238.57,173.29,26.25,158,152,109,High
Ashwagandha,1.5,5.929,245.62,119.21,24.68,235,144,114,High
Ashwagandha,1.5,6.631,386.37,193.59,26.36,196,166,129,High
Ashwagandha,1.5,5.645,413.75,315.09,23.78,210,177,110,High
Ashwagandha,1.5,6.241,332.78,271.5,25.5,209,170,101,High
Ashwagandha,1.5,5.798,391.34,254.35,25.49,210,140,90,High
Ashwagandha,1.5,6.481,385.21,307.21,24.04,225,235,99,High
Ashwagandha,1.5,7.107,243.1,270.42,24.9,196,110,88,High
Ashwagandha,1.5,7.382,384.22,239.72,24.83,207,220,106,High
Ashwagandha,1.5,6.512,404.12,237.06,23.86,224,188,146,High
Ashwagandha,1.5,6.055,328.41,304.0,26.37,207,198,112,High
Ashwagandha,1.5,6.759,370.45,219.36,27.02,218,171,109,High
Ashwagandha,1.5,6.48,329.21,262.75,25.62,220,159,59,High
Ashwagandha,1.5,6.786,227.68,169.08,25.56,212,178,82,High
Ashwagandha,1.5,6.36,468.93,247.23,25.97,218,121,93,High
Ashwagandha,1.5,6.18,450.65,161.88,25.14,187,154,117,High
Ashwagandha,1.5,6.452,495.14,203.54,24.1,163,201,89,High
Ashwagandha,1.5,6.768,372.44,178.28,24.06,239,200,109,High
Ashwagandha,1.5,6.032,405.75,189.03,25.37,206,203,144,High
Ashwagandha,1.5,6.385,317.24,183.78,26.42,202,161,105,High
Ashwagandha,1.5,6.373,549.97,260.65,24.86,200,255,94,High
Ashwagandha,1.5,6.658,515.52,235.99,23.73,212,198,101,High
Ashwagandha,1.5,5.963,271.14,137.58,23.04,182,159,132,High
Ashwagandha,1.5,5.766,312.52,351.25,26.82,186,161,122,High
Ashwagandha,1.5,7.056,392.96,204.13,25.32,192,177,91,High
Ashwagandha,1.5,6.148,288.03,221.08,23.61,239,154,83,High
Ashwagandha,1.5,6.117,493.26,257.41,25.54,255,240,95,High
Ashwagandha,1.5,6.604,283.03,151.1,22.42,212,181,121,High
Ashwagandha,1.5,6.52,409.91,144.02,26.15,197,176,112,High
Ashwagandha,1.5,6.508,512.45,177.99,23.27,164,220,106,High
Ashwagandha,1.5,5.695,460.73,269.83,24.97,227,197,106,High
Ashwagandha,1.5,6.157,292.37,205.39,24.46,195,173,114,High
Ashwagandha,1.5,6.313,456.07,229.48,25.36,157,118,87,High
Ashwagandha,1.5,6.346,379.34,290.55,23.41,185,186,99,High
Ashwagandha,1.5,6.851,347.34,221.07,24.19,169,203,93,High
Ashwagandha,1.5,6.6,199.72,287.21,24.47,198,206,121,High
Ashwagandha,1.5,6.307,338.21,289.56,26.17,204,182,92,High
Ashwagandha,1.5,7.089,363.53,240.94,25.91,228,177,107,High
Ashwagandha,1.5,6.648,483.24,117.16,26.64,216,168,105,High
Ashwagandha,1.5,6.589,280.03,129.04,25.55,247,163,52,High
Ashwagandha,1.5,5.689,436.04,217.04,25.19,224,163,114,High
Ashwagandha,1.5,6.539,421.69,189.69,26.51,203,192,119,High
Ashwagandha,1.5,6.811,412.06,250.54,25.75,155,169,119,High
Ashwagandha,1.5,6.997,318.15,148.93,24.67,180,172,90,High
Ashwagandha,1.5,7.063,438.56,274.25,24.87,203,177,100,High
Ashwagandha,1.5,5.443,341.51,196.36,24.51,255,215,123,High
Ashwagandha,1.5,6.673,528.57,247.07,25.38,188,186,152,High
Ashwagandha,1.5,7.129,547.95,308.34,26.05,234,189,100,High
Ashwagandha,1.5,6.24,397.2,160.5,25.31,231,198,125,High
Ashwagandha,1.5,6.238,581.84,256.49,25.39,196,225,100,High
Ashwagandha,1.5,7.014,584.49,219.0,25.24,227,173,115,High
Ashwagandha,1.5,6.744,340.46,190.84,25.2,150,145,92,High
Ashwagandha,1.5,6.982,257.25,225.93,23.96,196,239,101,High
Ashwagandha,1.5,6.694,350.32,196.77,27.88,206,130,118,High
Ashwagandha,1.5,6.635,234.33,268.76,25.29,207,222,119,High
Ashwagandha,1.5,6.439,541.4,302.47,24.23,224,170,115,High
Ashwagandha,1.5,6.737,343.79,134.67,25.25,191,114,106,High
Ashwagandha,1.5,6.125,312.89,294.77,24.26,152,211,117,High
Ashwagandha,1.5,6.841,438.33,237.65,21.46,198,148,100,High
Ashwagandha,1.5,6.359,338.08,189.61,25.41,162,165,112,High
Ashwagandha,1.5,6.59,492.09,206.09,24.26,177,184,81,High
Ashwagandha,1.5,6.151,297.92,225.47,24.04,232,193,131,High
Ashwagandha,1.5,6.288,321.54,299.45,25.82,209,154,103,High
Ashwagandha,1.5,6.509,389.77,145.28,24.38,215,200,83,High
Ashwagandha,1.5,6.855,546.5,165.04,25.03,228,194,139,High
Ashwagandha,1.5,6.581,235.75,252.9,23.09,193,166,99,High
Ashwagandha,1.5,6.398,261.14,234.89,24.95,179,199,97,High
Ashwagandha,1.5,6.001,369.23,284.36,21.34,235,135,107,High
Ashwagandha,1.5,6.574,396.15,211.74,28.26,193,166,88,High
Ashwagandha,1.5,6.663,469.05,137.42,26.01,233,196,110,High
Ashwagandha,1.5,6.62,482.06,340.04,26.41,178,129,127,High
Ashwagandha,1.5,6.842,300.05,255.75,23.19,190,255,113,High
Ashwagandha,1.5,7.147,418.99,246.27,24.97,173,190,134,High
Ashwagandha,1.5,6.42,457.55,209.76,23.5,227,208,57,High
Ashwagandha,1.5,6.379,377.9,293.21,24.21,200,182,111,High
Ashwagandha,1.5,6.979,311.17,204.82,25.82,173,172,114,High
Ashwagandha,1.5,6.895,269.24,276.36,26.1,220,176,113,High
Ashwagandha,1.5,6.975,340.83,138.07,23.93,244,152,69,High
Ashwagandha,1.5,6.834,244.51,201.77,25.66,223,207,104,High
Ashwagandha,1.5,7.172,405.27,274.16,24.42,255,210,89,High
Ashwagandha,1.5,6.568,332.33,141.67,26.4,255,220,86,High
Ashwagandha,1.5,6.412,447.89,225.71,23.05,233,255,110,High
Ashwagandha,1.5,6.533,339.22,431.13,24.72,243,134,117,High
Ashwagandha,1.5,6.618,259.25,247.34,26.08,255,184,98,High
Ashwagandha,1.5,6.337,288.11,164.44,24.86,222,154,71,High
Ashwagandha,1.5,6.696,418.67,154.05,25.07,210,192,123,High
Ashwagandha,1.5,6.285,367.41,74.95,24.35,203,146,46,High
Ashwagandha,1.5,5.894,553.24,299.76,24.9,158,159,122,High
Ashwagandha,1.5,6.57,338.48,248.06,25.27,129,138,130,High
Ashwagandha,1.5,6.596,351.35,237.69,22.63,229,160,104,High
Ashwagandha,1.5,6.585,247.73,148.97,24.59,155,142,104,High
Ashwagandha,1.5,5.984,318.85,153.18,23.88,214,200,83,High
Ashwagandha,1.5,5.979,647.54,114.78,23.34,239,242,107,High
Ashwagandha,1.5,6.051,551.5,244.43,24.36,221,190,115,High
Ashwagandha,1.5,5.687,383.11,251.64,26.32,236,175,113,High
Ashwagandha,1.5,6.556,369.86,222.47,25.19,238,156,81,High
Ashwagandha,1.5,6.306,222.86,183.92,25.67,252,190,92,High
Ashwagandha,1.5,7.008,344.78,228.13,25.47,198,169,98,High
Ashwagandha,1.5,6.155,321.99,164.99,25.21,185,191,87,High
Ashwagandha,1.5,6.518,333.03,186.89,25.83,161,172,109,High
Ashwagandha,1.5,6.273,267.45,212.7,26.81,224,150,92,High
Ashwagandha,1.5,6.337,406.04,265.92,24.82,200,190,111,High
Ashwagandha,1.5,6.48,339.38,149.35,26.16,215,181,91,High
Ashwagandha,1.5,6.768,391.42,233.43,26.09,215,165,124,High
Ashwagandha,1.5,6.863,266.43,102.56,23.56,222,180,115,High
Ashwagandha,1.5,6.695,338.09,356.25,23.79,200,162,111,High
Ashwagandha,1.5,6.765,278.84,202.84,25.55,255,206,93,High
Ashwagandha,1.5,6.881,415.87,83.25,24.3,246,180,123,High
Ashwagandha,1.5,6.712,220.28,245.01,25.68,214,148,123,High
Ashwagandha,1.5,6.431,229.44,58.65,25.25,252,116,108,High
Ashwagandha,1.5,6.859,389.31,259.92,26.56,211,209,95,High
Ashwagandha,1.5,6.303,278.8,328.03,26.45,198,192,109,High
Ashwagandha,1.5,5.779,403.25,223.67,24.98,177,226,101,High
Ashwagandha,1.5,7.157,327.14,269.4,23.78,227,163,109,High
Ashwagandha,1.5,7.391,391.29,257.54,25.51,210,186,92,High
Ashwagandha,1.5,7.177,339.17,294.61,27.46,234,171,105,High
Ashwagandha,1.5,6.652,427.81,330.8,24.53,200,195,106,High
Ashwagandha,1.5,6.469,274.92,269.82,26.17,201,170,99,High
Ashwagandha,1.5,7.065,318.17,225.34,23.28,214,233,119,High
Ashwagandha,1.5,6.866,258.23,247.99,25.24,246,247,107,High
Ashwagandha,1.5,5.986,589.51,260.62,26.63,214,130,129,High
Ashwagandha,1.5,6.599,382.83,265.13,24.34,232,184,119,High
Ashwagandha,1.5,6.833,483.72,158.55,25.21,193,218,97,High
Ashwagandha,1.5,6.515,511.27,227.61,23.08,255,180,119,High
Ashwagandha,1.5,5.911,457.56,289.69,25.71,161,213,79,High
Ashwagandha,1.5,6.582,452.75,296.57,24.41,204,115,118,High
Ashwagandha,1.5,6.633,349.91,226.29,26.92,255,111,133,High
Ashwagandha,1.5,6.878,492.09,243.16,24.06,193,126,100,High
Ashwagandha,1.5,6.429,436.43,185.86,25.54,255,152,109,High
Ashwagandha,1.5,6.672,495.25,105.11,24.37,217,195,105,High
